user_id,address,vol,last_ts
63736,0x9FB9C2a6f4407DD29b8a39199237D408E5Bf783A,184.94661599999998,1772175998460
63715,0x61FdE5441B656D3042a0D2c20965ebC40B77383d,182.21908,1772173751830
65594,0x206F509979dA02DcCeA97A7A50827bF0ba8A1257,181.91510000000002,1772246961961
69761,0x03BA55D1055412F6794609559Cf514245550A07E,180.229686,1772408385152
61861,0x506d45c36fe968002b2d2f54Ff4Be814Cb4626D7,177.78135,1772094529062
65609,0xa2A030ac66A0E1bF3b323FD6be193F250add851D,174.26658799999998,1772259259054
70142,0xEE29Aa5edf8730086161F1Cd02A6a088A6d4C822,174.08169800000002,1772462379671
62928,0x4EE42AAc4f714DE82EeA33B355A3B533acBCE1B2,171.52463,1772129712409
62828,0x3150386Fb878328e402CdCDa3Ed84338759c97EA,170.31247100000004,1772127201816
67886,0x8FE9cC18cBBd49356e98698F780857F324c18404,169.62865600000003,1772348900135
65812,0x391d79f92EddABf768893491D54599243F5e9c23,169.47405,1772261545847
70288,0xC1D054eFeC321013152D790951B6385D96B81e7A,168.59447200000002,1772509802096
67893,0x1197866E80fEb77176A473F8851D5A78848D6419,163.238753,1772347535055
68861,0x18a044EF27F014cDe95c7723A3294D0e53682716,161.97959000000003,1772362881847
65700,0x664fBb96B56091c1205b7bDA587222498938ECa2,161.947298,1772252531116
66436,0x4a6C339995DAaa2E01Bbd7E07Ca9B39fC0DAe707,161.755356,1772335487847
69783,0x239D6Bd5859144e9319A6e2eEf01C19114E9548A,160.274124,1772377378310
66388,0x93B64AaD25dE90C4e11F0756D5D8b143700888A7,159.21955199999996,1772383961303
61795,0x449E06e0f902b891b088aB4bB222aceF83992BC6,157.172224,1772086201863
63153,0xF33cd9C2d0C4c704D237eA5cEb973FFCACc1b669,156.99742799999999,1772150444093
61358,0x0B24F37f20D8876bb3D1E0b02329160fE7BAa479,156.66098499999998,1772072830345
64284,0xe3B640141d9B2E1f358203bD57dB46D971A0ee9A,156.15359,1772198292798
61923,0x78622B674aFa0ECb911A4BEd0c9C76265527Ecb5,155.988532,1772358460926
63750,0xC40d90BBCEF87167668845A1bC1946a0187117de,155.895871,1772177970849
61027,0xd80389d66e9cb8906d68F85f3006BEd8BF9C352F,155.404518,1772043729046
61916,0x764A7388B315443B29303365C89e43D55a7F6ecC,155.395668,1772102474731
69415,0x40a943134c59566874F7Ea3cbA8740bE5A6DD324,154.62798800000002,1772373090523
66934,0xbDE5221Bc24233889641D7F739751b228D349A30,154.256398,1772320250667
62293,0xb2e2F274fA4d2A0d3fF13379B37B2cD3A2318E18,152.67803600000002,1772111573477
62913,0x04405Cef63050aC19A159289b77C0431BdE1eb6e,151.145928,1772127831730
62479,0x7c0B478435e6dDC7398f61d8766f59CaB876C139,151.035192,1772140184034
63899,0x2737EF1A23e0C32c819AC9bC5b17558F5d92427c,150.94713,1772186572844
68076,0x39fF2429cCBa91410784DdAc46c66Fa99E5666BA,149.876348,1772350222615
68522,0xCf698be789a7bc63633980C08Ff85105D4c5c9cD,149.79858099999998,1772354265669
64028,0x5DB159806447A9Af883DF68D068C8b26A56aAD5b,149.760258,1772220126810
61786,0xEDfc0e5C2f8b2C703db5C7f0E17f8C8d06174a9C,148.92940000000002,1772084632805
61035,0x98fe3B92582Dc0Ae5E13D5f779ebb84DeECCdE6c,148.75368699999999,1772081141666
65224,0x93D010346dA7D49c2bA3C034ce28F7EBAE161Bdf,148.594043,1772230661128
69973,0x1A0141f208AF297D18dCAAE14a324Db7A5119c88,148.217195,1772385798610
70234,0x6850322fdCc2b02922964F3a0041906Ae83bfA7A,146.824936,1772417469731
64054,0x9573B9cBac8FeC36936CBB091525DEB61A3da6ed,146.695506,1772204926944
65980,0xa0753212D710D5bE988fc1B5A125b6a6293b437C,146.33953400000001,1772272676675
65641,0x42D48F86400a4770a2EA0EE92c3167A7D101e8CC,146.25312000000002,1772248666789
61405,0x9cF05009e536aBDbCe06EE5c9D3Af43Db40ac595,146.11029,1772151502434
67581,0xF830177cF75eAb44294362373cB72b643307683E,145.76549999999997,1772461175846
70998,0xc9D5878f23aCA580f799ecEAFbF8C87c1de47134,145.178418,1772434515476
61797,0x974da262459128295945b6745277ddBf7457781e,143.920735,1772088204924
66379,0x3Cc2e31010859b1c3C227Df3e33546B011CaD7FE,143.77423,1772708299249
61701,0x63dfa5DFC65dFbE54d8e38682c983cA065e478E1,141.90465,1772083981046
61022,0xC5cF344655897F32BEE9c250AD03B7c748893de2,139.850381,1772041147626
61176,0x9BEAC51Bc3B70C61DA03F14e655Be36D68B17e0A,138.700576,1772061533860
63686,0x865C965EbB2C1E21fAeB33345f6317895b753708,137.422593,1772170257214
61784,0x1E67430838BA959e15BA1A769C9EA8B587066cA0,136.63266199999998,1772086254127
67266,0xBf5c61EF176B4361e501fcD2F6bEc0116430e1BE,136.03731,1772349494535
69975,0x2E70f1a8Af4684918dFD9114Ac3800057cdb8C61,134.925624,1772387413492
61594,0xA2115df9DB5D25125e31b35e01678969EC030AEb,134.3715,1772077642206
70024,0xd21fd428777FF33baEF42b6b00982370E58F638B,133.43918399999998,1772421280041
61816,0xEe3de40586A0dA581d207E93e0451Ee09243af25,133.082188,1772100338975
62044,0x1BEACd6AaF3E014eac352eDa67Ae8b07CAaa4850,131.60446000000002,1772102724546
62097,0x00e7Af5AA62Ff32C3517ae20638C5Cf21dCA111A,129.473045,1772105237551
66975,0x212987a58D7EFfFa4717c1D12c5651134e956Af9,127.91262499999999,1772519722725
70419,0xfc7776Fd0FBCd9E06CEc219Ac1F6123C8d8DaD73,127.858628,1772422904965
62146,0x2E2906A123fc935Eb13666b02a40f13BA941a84F,126.79227599999999,1772108147176
62236,0x7bC7fE5c3dd73986c99E1512f1Ac4161a4088321,124.18859200000001,1772109569854
63187,0xB22f074EbAB298691BA20a80C9F64A67410C1Ecc,123.99834700000001,1772164830493
70448,0x1747E9461546a5CEdc9fA8867312e8F2C8292814,123.148071,1772424898929
62815,0xd30fF8927047EA9aD2a76Afb5167DBAdB24b4E51,123.09606,1772129583264
66030,0xC1f039E983cC95E66C93175cFeff9316e986530f,123.03102000000001,1772274069640
62289,0x33BCb3Af75B59a0995fbb3D937Ff2B6F8A6dDe16,122.24177,1772116795730
64136,0x6b2138D8307C7b20f53706D60dd703d83286e275,121.86301199999998,1772191654642
68599,0x97277ee3F1C32a94e448214491865656c65cE36F,121.49919999999999,1772529167905
62554,0x351A00C3aD527f503eb303706F0790AE59AfF0f8,121.389619,1772118519910
62058,0x3450572d2A022FC6a2592bE3f389c1395a3BC676,121.08207,1772105953153
63703,0xCEBcE27AdCDBB9Ac20B1819BeCE3CA3e0F186cfF,119.823997,1772211576305
70618,0x85707C2C0a74b72113831983e9a3640A9c803C2f,119.64295000000001,1772426126081
